SS,CNN,AMSimplex,RLSimplex
84.37776566,102.0641327,132.4760914,134.0622902
82.74698257,105.5445671,136.2047195,134.321928
84.68127251,103.8472652,131.2661171,132.9929829
79.96344566,102.2310257,178.8287163,131.3111782
80.86562157,102.1077633,105.2381992,138.5178566
86.6765976,37.86277771,117.3574924,133.5773468
82.61346817,102.6449203,137.7334595,124.9816418
78.69839668,39.11304474,173.8624573,134.0227127
84.96665955,106.3797474,86.57002449,147.495985
80.41167259,103.3861637,134.0997219,119.1372871
80.82056046,101.5326977,158.1680775,160.7711315
81.52627945,107.578516,111.520052,152.9097557
85.39915085,101.5198231,127.9652119,85.8309269
82.13806152,102.0395756,134.3512535,135.5817318
81.37202263,106.7357063,134.902349,134.7241402
85.1585865,102.045536,94.95568275,142.5569057
82.8037262,102.1392345,58.29262733,122.0462322
82.23509789,104.0580273,110.4638577,104.1588783
87.09096909,101.7296314,128.3948421,155.5497646
82.9076767,98.5763073,132.2906017,135.073185
85.60562134,101.9473076,136.9950771,135.4060173
86.56930923,106.0156822,133.2475471,129.9452782
26.02028847,103.2135487,80.80434799,138.384819
82.76891708,98.06680679,113.5652065,135.4448795
84.07640457,106.8942547,132.4932575,132.7865124
88.52720261,104.3198109,132.3373318,126.7971992
80.42597771,95.92294693,131.7310333,131.9289207
81.48622513,100.3069878,168.0362225,134.5038414
87.86940575,102.7774811,107.067585,132.6930523
82.79848099,89.58029747,131.0912454,135.8747482
85.83593369,102.0245552,98.93894196,128.7167072
86.58576012,104.5777798,93.09577942,141.0188675
80.33800125,102.7889252,107.4750423,126.721859
84.15961266,101.0754108,99.69139099,129.6577454
81.01534843,105.6706905,114.120245,131.2596798
85.21223068,85.96324921,126.7433167,137.1648312
83.68778229,101.7093658,138.9160156,129.0066242
83.4646225,85.78276634,135.3900433,132.2257519
87.19348907,102.3144722,116.8735027,111.4983559
84.68604088,93.77074242,118.3083057,153.6617279
83.76049995,101.0813713,133.0370903,137.5989914
76.70617104,101.1443138,129.0947856,129.9705505
82.60583878,101.7129421,96.68660164,132.8074932
84.67555046,102.1502018,149.7650146,133.6765289
85.96277237,105.5555344,85.76631546,133.4526539
85.86072922,98.16145897,136.2059116,134.1607571
81.7937851,99.78818893,153.1612873,133.5377693
82.98110962,90.99817276,134.1759777,127.4366379
86.67230606,80.9803009,125.3814697,137.3486519
84.69676971,101.2563705,97.72920609,132.1880817
81.03919029,105.9348583,124.502182,132.3821545
87.8765583,102.7953625,106.9160938,136.5611553
82.208395,101.5069485,77.71253586,130.5301189
84.79809761,102.3333073,132.2601833,134.8905563
90.17753601,106.549263,130.6693554,128.3752918
80.69634438,100.5797386,109.8372936,135.6058121
84.79690552,103.6424637,115.4229641,131.8693161
86.71426773,103.9876938,88.13047409,130.6831837
83.78243446,37.76574135,120.3651428,133.2857609
54.31222916,37.56642342,141.9908714,137.206316
81.86554909,96.37737274,114.8703098,134.7866058
89.52617645,102.2651196,111.2325191,105.7195663
84.05160904,102.4591923,132.0466995,154.6041965
79.6687603,105.8454514,134.2074871,133.1291199
87.98789978,102.1018028,132.4443817,135.3192329
83.2555294,91.27736092,106.7876816,130.0814152
82.61966705,90.48986435,138.4057999,140.3295994
87.34416962,105.6520939,130.7113171,126.5077591
82.65209198,101.6407013,130.8825016,133.3425045
84.34176445,102.5695801,162.4481678,131.6251755
90.24500847,105.0491333,132.7981949,131.4439774
84.90586281,98.21367264,130.1422119,135.5218887
81.03752136,102.057457,135.2231503,134.7179413
82.7229023,115.2412891,130.5229664,128.6158562
86.77744865,92.72408485,132.7157021,137.3102665
83.62674713,101.8869877,131.3881874,131.6523552
82.09753036,105.4985523,137.2969151,133.2678795
88.18435669,102.6079655,130.2099228,137.5250816
84.33651924,102.2934914,131.9224834,130.8560371
86.73167229,102.0114422,136.4653111,129.683733
82.84974098,106.0600281,132.7662468,128.8692951
82.7755928,102.594614,132.704258,136.8436813
82.94796944,101.4857292,134.4265938,133.7900162
83.05120468,107.0520878,131.9108009,132.1032047
88.21821213,102.4167538,131.3734055,133.6150169
83.41574669,39.03913498,132.8957081,134.0823174
84.441185,105.0882339,148.047905,128.6520958
85.35814285,102.3931503,98.50311279,136.4510059
83.04953575,101.4397144,132.8804493,131.9382191
82.80014992,107.1882248,141.0582066,135.6706619
88.14382553,100.9774208,124.2311001,129.0864944
82.40056038,102.4799347,143.1798935,143.3751583
85.80422401,102.553606,104.1762829,104.8197746
87.29672432,102.0290852,132.0810318,127.5451183
79.91552353,102.2810936,145.3652287,133.9013577
82.55004883,101.1743546,138.7915611,161.305666
84.14149284,105.6065559,127.1886826,127.3987293
77.60715485,103.0349731,134.7577572,134.0544224
101.7785072,101.7317772,131.1411858,156.1641693
102.247715,106.1301231,145.1265812,123.4703064
95.64447403,99.89213943,144.9739933,134.6721649
103.8193703,103.1775475,108.6466312,141.6726112
101.485014,100.6801128,138.1983757,119.4448471
97.36514091,106.2643528,130.2697659,120.1224327
79.12421227,102.404356,146.0857868,136.6913319
79.68187332,102.8251648,94.67840195,132.7857971
83.03785324,104.9792767,92.1857357,129.4472218
79.98299599,102.6060581,91.9148922,137.3689175
53.01475525,102.2567749,107.2924137,131.664753
100.7416248,105.4103374,78.3829689,130.4724216
104.9060822,94.78163719,118.6900139,138.5371685
100.0437737,97.04470634,137.0835304,136.2810135
90.43765068,106.9278717,132.9181194,125.2069473
115.3786182,98.85048866,129.9371719,132.9679489
77.27885246,102.4963856,141.7069435,132.846117
82.02815056,101.6328335,128.9606094,136.5690231
88.72389793,106.0147285,130.8221817,128.8981438
83.66823196,100.3196239,131.3431263,110.9752655
84.80739594,101.5017033,136.4295483,162.402153
88.61517906,103.6984921,135.9322071,125.1521111
84.4848156,102.1838188,103.4452915,135.925293
84.79094505,102.304697,131.581068,131.7973137
85.04700661,96.17567062,179.7485352,129.9874783
88.17148209,93.09744835,138.6413574,139.0955448
84.98859406,101.4399529,153.2106876,131.2940121
82.46254921,133.8336468,98.13523293,128.8449764
88.3538723,78.90105247,90.49320221,144.256115
84.78879929,79.42938805,80.04689217,124.5405674
84.28382874,85.93606949,88.3231163,134.8102093
85.07227898,81.24756813,120.4090118,127.5131702
83.9972496,80.2218914,157.6824188,136.0528469
84.28931236,96.7206955,137.529583,132.216692
20.44200897,72.79419899,150.7251263,130.7859421
45.52769661,71.84386253,102.5793552,139.046669
81.04729652,70.23954391,136.4025116,131.8879128
77.16584206,71.63834572,79.08654213,132.2710514
87.23688126,70.95193863,112.2560501,149.4033337
82.67664909,72.02553749,100.3308296,116.5513992
82.68165588,80.18350601,146.0744858,107.9223156
87.26811409,83.02664757,139.4409561,156.9011211
81.88796043,84.24949646,132.9605579,140.5305862
82.81683922,104.585886,102.6642323,124.08638
86.80915833,70.88875771,95.05677223,130.1953793
82.62276649,69.95773315,145.640583,137.02631
44.90756989,69.24057007,105.6176662,130.8443546
82.79323578,69.14567947,132.4066162,138.08465
86.97867393,69.07534599,115.9043789,139.2426491
84.60593224,82.01789856,132.2674751,125.1254082
81.23326302,87.64362335,81.46929741,131.7884922
83.19830894,84.8543644,84.62238312,130.3017139
83.34946632,52.42204666,94.37179565,134.1910362
82.7319622,101.9175053,93.86277199,130.7718754
86.70425415,103.9862633,98.94490242,131.69837
86.05051041,101.6373634,85.18791199,137.526989
83.29582214,100.3222466,88.6926651,131.9334507
85.98566055,106.8956852,80.00540733,130.4702759
80.37924767,95.62420845,80.71327209,134.7472668
81.32719994,100.7790565,124.8517036,132.1089268
82.56983757,105.3133011,130.7871342,133.5391998
85.33191681,101.8874645,131.6964626,137.1552944
82.91554451,103.666544,136.6043091,130.187273
84.9673748,106.5740585,128.6773682,134.3643665
87.85128593,100.7838249,130.6545734,129.3754578
84.0921402,86.3237381,136.8272305,132.9345703
81.8464756,95.56365013,130.98979,134.7389221
85.68024635,106.2786579,159.9347591,136.5447044
81.2587738,72.54123688,89.13803101,105.2310467
83.09602737,103.2326221,86.79175377,164.7195816
81.14528656,98.62089157,81.32648468,136.0294819
88.38224411,103.3251286,78.13382149,122.4451065
81.76398277,92.97776222,59.37933922,131.9189072
80.82675934,103.259325,138.2210255,135.0483894
88.24658394,102.5869846,154.3688774,129.7147274
81.56204224,60.45341492,103.9936543,134.7513199
82.9102993,106.9588661,78.60159874,132.1759224
87.83507347,103.7242413,71.23661041,135.8747482
85.18385887,75.30593872,133.6705685,134.9663734
84.60855484,104.1824818,149.8190022,128.8542747
89.75934982,105.5603027,85.00862122,131.9541931
84.07711983,104.0098667,90.74163437,140.2831078
83.81557465,104.0604115,106.4812183,127.466917
85.96372604,106.0509682,97.87654877,132.4355602
86.46011353,102.7286053,83.92858505,136.4605427
80.89566231,37.40429878,83.39214325,132.8611374
83.11367035,36.71979904,122.2763062,132.1864128
86.04335785,37.51111031,135.6317997,135.0040436
82.97157288,82.04221725,132.4124336,132.5051785
80.89947701,107.8717709,132.6363087,136.0454559
87.20874786,102.278471,134.6425056,123.7945557
86.38620377,102.8192043,137.0034218,110.5310917
83.50968361,103.3930779,97.29862213,159.2922211
83.71758461,107.4140072,109.610796,134.444952
101.2363434,82.64255524,98.8945961,132.6317787
100.3313065,101.3395786,165.3909683,137.6335621
101.3967991,107.4466705,129.3742657,125.0162125
105.001688,103.3113003,120.8503246,138.1137371
111.3374233,102.2899151,106.5256596,128.3757687
80.78694344,107.7470779,136.2612247,135.8115673
85.66379547,86.74144745,134.9048615,126.9538403
81.64978027,100.1758575,103.7199497,135.0271702
76.98011398,100.6669998,154.8609734,133.7273121
106.9533825,104.8734188,138.176918,130.5823326
93.63484383,100.1374722,130.8455467,135.95438
102.6637554,101.031065,134.2301369,131.7782402
104.4545174,103.3143997,128.3869743,131.3302517
111.4675999,100.8486748,151.3383389,134.9933147
80.06811142,101.2556553,143.5365105,134.2093945
81.02536201,104.6824455,78.66740227,140.9623623
84.98072624,95.2963829,104.678154,123.7590313
79.91456985,100.9213924,161.3721848,135.8792782
82.43274689,103.8584709,103.1491756,168.5049534
88.94443512,100.4161835,133.3098412,96.9452858
82.685709,99.61843491,131.4620972,128.5200119
84.39207077,101.4556885,136.2729073,144.0496445
88.27614784,103.7569046,138.5428905,125.754118
83.76574516,100.666523,132.2431564,138.7212276
84.17510986,99.67255592,125.7662773,133.1832409
84.6991539,105.941534,135.7235909,126.8937588
87.24975586,105.2701473,131.6173077,133.5403919
83.8534832,104.2428017,135.4458332,136.9745731
60.08577347,68.47810745,130.2068233,133.9793205
88.25802803,97.37992287,133.5575581,123.1684685
83.10937881,105.1859856,136.5740299,143.67342
84.98620987,99.04289246,127.0709038,136.2352371
84.80000496,103.8262844,135.4849339,123.749733
81.06613159,109.2965603,132.9102516,138.4835243
78.89389992,93.53351593,130.3730011,127.7840137
88.30976486,105.6551933,135.6010437,133.3496571
82.37528801,108.35886,133.9967251,136.4762783
83.77504349,98.716259,140.8724785,125.6346703
84.01656151,100.764513,99.12014008,132.0264339
87.67938614,106.3554287,148.5604286,138.4313107
83.6327076,96.94075584,144.2155838,108.6671352
83.32419395,100.7604599,106.8966389,154.815197
88.15693855,99.33066368,95.25775909,132.1797371
85.81519127,107.499361,97.84245491,134.1249943
80.37090302,72.96323776,140.2975845,130.1531792
86.44580841,116.5354252,86.79246902,143.6808109
85.5486393,91.40920639,120.3688622,123.9840984
81.77018166,85.9606266,107.7079773,68.63331795
88.87195587,89.94317055,108.5810661,66.83206558
81.24089241,103.1012535,136.0526085,62.8015995
81.27450943,101.9833088,159.6167088,73.51160049
81.80809021,106.3737869,98.9716053,60.66131592
84.43140984,89.40792084,111.5012169,112.4978065
83.29200745,100.9783745,160.3045464,132.7075958
84.6350193,97.86963463,144.8590565,132.5087547
84.57279205,102.7705669,159.9534988,144.9458599
83.03189278,102.5490761,112.027216,127.2509098
81.57348633,99.71570969,125.2771854,127.4371147
83.90688896,105.789423,87.18132973,133.8367462
84.93733406,102.2672653,148.6287212,132.1911812
84.01727676,102.3130417,154.3478775,131.8163872
81.69126511,78.63616943,159.9230766,111.4873886
84.50007439,98.41299057,91.91322327,137.0510769
81.59017563,102.6220322,138.0470467,122.7667332
81.05373383,106.7740917,122.6348877,132.1368217
83.7957859,103.272438,133.7013245,131.9563389
82.71050453,98.52743149,155.5604744,131.459713
82.44252205,107.5119972,129.652977,136.4548206
81.44760132,101.126194,111.4461422,133.7075233
79.23769951,102.5135517,127.5396347,129.1399002
79.74743843,78.8397789,182.9971886,131.8216324
84.67173576,107.64575,124.5105267,135.4262829
81.68935776,100.2836227,133.1040859,136.8601322
81.24351501,103.4741402,85.56342125,133.0013275
59.49831009,105.1342487,126.2772083,148.4837532
81.76517487,102.4870872,104.5508385,113.011837
80.57022095,102.2188663,121.0613251,137.7687454
80.46269417,104.5773029,164.8168564,128.1166077
87.04042435,105.6387424,156.1302853,135.4007721
82.66425133,95.5247879,89.74051476,130.140543
81.27188683,106.6989899,55.9015274,132.3096752
88.76442909,52.28209496,76.15089417,139.8181915
84.55443382,103.1823158,161.8485451,127.4609566
83.74404907,80.15036583,90.39378166,132.0083141
87.31126785,106.0667038,122.5612164,140.8860683
83.89735222,88.54794502,82.61990547,127.0885468
84.67745781,102.8192043,91.30692482,130.522728
83.81891251,95.13521194,149.8031139,133.5988045
87.71419525,102.1149158,125.1077652,134.9506378
84.02681351,63.24195862,110.9585762,128.0984879
80.8429718,99.81274605,75.21557808,133.0924034
79.4172287,103.7979126,101.5746593,135.9014511
80.63817024,36.99922562,118.5874939,133.7151527
80.00230789,37.18495369,103.7261486,130.7582855
86.03024483,37.28532791,126.5182495,111.0062599
81.08329773,92.1792984,80.08480072,156.8565369
68.37058067,80.20710945,120.2442646,132.3032379
106.3718796,106.5182686,136.6586685,135.2398396
96.64916992,102.2734642,130.7320595,130.7432652
101.4201641,103.0604839,133.4927082,136.2265587
102.3342609,104.8779488,134.775877,99.7607708
119.5909977,101.3884544,130.9328079,66.88737869
72.07584381,82.57174492,146.2671757,128.2894611
102.1959782,107.4948311,146.2161541,132.5159073
108.1986427,100.8319855,106.2066555,135.276556
102.458477,102.0364761,123.090744,132.979393
102.3542881,72.34811783,144.349575,130.3925514
116.7099476,106.6057682,137.7780437,135.9140873
84.12957191,101.8819809,129.1015148,131.1249733
81.79116249,103.8253307,148.9789486,138.7052536
82.60917664,104.7546864,118.0839539,141.4411068
90.46196938,104.2466164,133.9702606,140.2771473
63.26770782,101.2928486,150.6779194,118.5457706
64.09406662,104.2265892,120.013237,130.7938099
85.7770443,101.6159058,126.5780926,130.8033466
82.74507523,98.19364548,133.1958771,132.8892708
79.1015625,105.4310799,128.9038658,129.3263435
83.29844475,98.47307205,137.8238201,114.0520573
79.83326912,102.0860672,132.9433918,156.9902897
84.1858387,102.8831005,135.1366043,139.9798393
88.00697327,104.164362,138.4704113,123.7902641
84.34247971,101.3436317,127.9699802,136.1818314
82.9911232,94.25377846,126.3122559,130.0528049
84.15555954,100.6042957,136.2907887,132.9848766
85.88600159,96.11463547,134.6306801,131.8747997
80.39808273,98.41609001,131.885767,134.1910362
82.11398125,96.76265717,135.9980106,138.1571293
86.91453934,103.9850712,134.819746,130.1679611
81.25734329,102.159977,135.3974342,135.1408958
82.87262917,105.7591438,101.8984318,126.9292831
85.50882339,92.75960922,134.806633,135.0533962
82.36408234,101.0150909,144.1165924,132.9929829
81.41446114,102.4804115,153.1643677,130.9492588
83.14967155,107.0430279,103.4555435,137.5131607
79.73146439,102.0615101,117.2204018,128.7469864
47.74284363,101.8970013,102.4458408,128.8459301
82.57913589,45.24588585,136.0890865,135.9539032
83.68492126,95.30425072,136.8641853,133.4900856
81.54368401,103.8198471,140.3529453,108.5128784
83.98270607,61.0229969,132.1661282,158.5366726
83.39476585,111.5591526,124.4878769,135.1687908
79.8971653,89.42961693,90.80600739,131.0870647
80.90019226,100.7554531,129.5542717,137.4247074
88.01913261,105.7801247,135.055542,137.8171444
83.60934258,92.25606918,135.8890533,122.0142841
81.73727989,101.0496616,156.9604778,131.8428516
85.38222313,106.1077118,110.7060909,143.2220936
82.73601532,100.7053852,121.1338043,126.1856556
83.60433578,100.5554199,129.3544769,132.2534084
84.61689949,105.2510738,133.1538486,130.8422089
87.43000031,91.07756615,144.9315548,136.3039017
83.71067047,100.70467,66.35904312,130.8987141
85.10923386,104.2649746,114.7358418,136.6686821
87.32581139,101.5636921,137.0735168,131.3347816
83.34565163,101.7334461,131.8559647,130.398035
84.90657806,100.6529331,146.1136341,131.3092709
86.9281292,104.7534943,124.922514,141.5596008
83.83226395,90.9473896,155.276041,126.4901161
81.16865158,71.46573067,119.8720932,130.3327084
82.9436779,67.22950935,100.1520157,135.5290413
87.63980865,67.02280045,146.8856144,132.3919296
84.41710472,72.35050201,97.843647,134.4347
83.81295204,70.33967972,137.4206543,115.4916286
88.66667747,79.75411415,150.1674461,150.9747505
83.54043961,82.11016655,91.78066254,134.8822117
83.4608078,88.34767342,133.9013577,129.2340755
87.71848679,82.11708069,134.1748238,138.014555
84.35821533,86.70592308,130.5611134,127.1224022
82.62300491,83.35757256,151.5395641,133.3634853
86.00640297,85.92104912,123.9533424,136.2657547
81.33721352,82.44657516,125.2505779,146.2824345
84.32674408,85.66045761,131.5808296,121.80233
82.0775032,70.37115097,136.2087727,132.9751015
87.52250671,77.3832798,137.4230385,131.1440468
84.73992348,83.17327499,135.5640888,131.4744949
81.05778694,86.85874939,129.11129,131.4249039
89.7424221,82.87596703,105.3147316,146.930933
82.32474327,83.79387856,131.0305595,119.4968224
81.09426498,86.15708351,148.6778164,140.2778625
86.52734756,86.42172813,138.7495995,128.2682419
80.72400093,84.35297012,126.7147064,139.5030022
85.06298065,81.01344109,144.289484,124.1972446
85.80064774,67.5804615,112.9436493,135.4217529
81.80236816,68.67837906,157.5665379,128.9396286
82.25679398,80.337286,129.5211315,131.5386295
82.55934715,89.84589577,103.2953262,131.2174797
89.35451508,82.1082592,133.8255405,136.9159222
80.09719849,85.99805832,131.0591698,133.0099106
82.01050758,51.35536194,132.1944237,130.3398609
85.30640602,94.25163269,112.3864651,135.6186867
83.51635933,99.27105904,180.1719894,132.5683594
85.24918556,102.1239758,101.2375355,130.8887005
86.35592461,36.85498238,114.1762733,136.4543438
80.49821854,95.32022476,108.2439423,130.0330162
83.74738693,102.7395725,84.2089653,132.3676109
87.58974075,93.87326241,108.6339951,136.507988
36.14830971,101.5717983,131.1032772,112.2941971
83.12749863,88.60707283,132.8513622,150.1381397
84.12909508,106.7934036,133.8450909,133.2252026
87.75615692,98.4275341,133.4035397,136.1188889
68.27735901,93.32799911,134.1035366,129.9726963
83.32562447,87.03684807,105.0138474,136.8353367
87.83555031,96.10962868,135.9398365,130.5236816
83.82081985,88.77658844,156.8295956,131.5016747
83.11748505,101.1948586,133.4753036,132.0905685
87.99004555,92.39935875,137.6750469,136.0938549
82.63731003,101.8438339,128.7183762,131.8459511
84.42592621,102.1506786,132.5132847,134.1068745
87.37230301,105.9999466,133.6395741,145.3638077
80.99770546,103.2590866,133.0575943,129.2905807
70.2316761,100.5022526,132.1482658,125.8716583
101.6056538,106.2841415,136.3265514,133.5134506
106.3067913,102.9000282,129.6520233,134.2093945
102.6287079,103.2292843,131.8459511,126.8131733
102.3747921,105.3409576,132.9836845,135.0665092
114.8018837,68.52006912,138.7007236,135.2636814
84.2218399,101.729393,132.8642368,130.5367947
84.27143097,102.763176,129.7721863,137.5143242
88.02700043,116.3113117,140.7220173,93.23072433
84.49268341,93.35184097,104.7804356,141.9899464
83.64868164,116.1417961,132.7204704,102.1502018
84.52033997,122.7154732,141.8738365,142.1322632
87.24999428,84.5015049,128.731966,133.4469318
84.06925201,105.2980423,132.3645115,133.4576607
84.56730843,69.9698925,149.9051571,134.0770721
86.96460724,72.51596451,124.0766048,128.5033226
84.87606049,71.1979866,64.72086906,134.4842911
84.88965034,76.21455193,116.4021492,130.4111481
88.16599846,91.50028229,133.4776497,137.9451752
80.63316345,69.44084167,121.1848259,130.355835
82.30376244,85.06464958,132.7049732,130.9452057
85.19864082,69.84353065,136.9628906,135.6270313
81.47883415,78.58395576,129.8966408,137.8927231
80.63936234,71.829319,130.0137043,131.8893433
78.67383957,74.8705864,141.3598061,124.2570877
84.48529243,78.15647125,132.2586536,138.4277344
80.36804199,105.2868366,135.7595921,132.5747967
81.04252815,75.01316071,128.5989285,141.0861015
83.26387405,69.02384758,140.5083942,127.8107166
81.63118362,76.50113106,99.58100319,131.925106
81.43115044,72.19338417,139.165163,127.5241375
85.99090576,72.28946686,131.3979626,111.7856503
82.73601532,80.39450645,132.9338551,158.1068039
84.57493782,71.2928772,136.1680031,137.9415989
81.46977425,75.57415962,129.2133331,129.2726994
83.84037018,79.7150135,155.8136749,133.0990791
82.2262764,60.60051918,109.0347767,129.8074722
82.25417137,102.0133495,115.6349182,134.0947151
84.78760719,101.0377407,105.5164337,144.2408562
83.1348896,101.3150215,154.1974545,121.2258339
79.22959328,104.3028831,133.089304,128.8235188
85.67523956,99.43819046,136.7447376,144.5293427
83.97960663,100.3069878,131.0763359,135.5741024
80.96599579,95.8917141,134.2196465,122.2381592
87.46743202,104.0906906,133.7604523,134.4091892
82.54480362,94.01464462,133.5475445,131.3447952
81.49075508,134.9492073,132.2023869,131.8483353
84.00249481,79.6995163,136.3146305,148.3120918
87.05854416,85.52479744,129.707098,119.9145317
81.45570755,77.2459507,130.8021545,135.2136135
81.25400543,85.40868759,139.0652657,129.6067238
84.12027359,80.54256439,132.8017712,137.2539997
84.0985775,79.51331139,129.806757,105.5743694
81.50148392,84.17034149,132.0288181,155.705452
28.22327614,77.51464844,145.8098888,133.5432529
81.56037331,80.3539753,120.1179028,134.3626976
80.70516586,79.91409302,145.1176262,131.5054893
84.6862793,86.36927605,143.3396339,137.4127865
80.55043221,80.72042465,75.78682899,129.8425198
82.69619942,81.5179348,91.27187729,129.1394234
79.72884178,82.73696899,61.49196625,134.6948147
85.00385284,80.73401451,147.4926472,133.215189
82.6253891,80.49917221,128.7405491,134.4673634
83.44292641,84.87796783,136.4746094,133.8198185
87.51010895,67.24023819,158.8656902,131.3791275
83.88543129,70.19042969,104.6099663,135.3843212
83.98294449,69.07868385,129.8825741,127.8569698
87.50414848,69.04625893,136.4336014,134.2673302
83.99319649,70.7013607,132.5836182,133.1489086
83.83011818,69.99707222,131.9935322,134.7761154
89.32638168,41.48626328,133.6216927,138.174057
81.83717728,37.55903244,139.7128105,128.4000874
83.30082893,39.49928284,147.4153423,128.8120747
81.48980141,37.67800331,98.33264351,130.4631233
87.77618408,36.89408302,97.18942642,138.207674
84.45858955,38.35630417,121.2778091,132.8036785
84.34462547,37.71877289,134.7498894,132.9138279
89.69449997,37.82057762,144.5474625,137.2210979
82.96108246,69.0369606,120.2087402,130.1465034
70.10030746,69.73528862,133.9793205,106.5251827
105.1146984,69.13042068,135.5640888,169.2304611
101.470232,73.62294197,137.7680302,128.2494068
102.3919582,72.63016701,126.6524792,127.5277138
102.0588875,69.69213486,135.525465,136.3334656
105.7231426,71.0375309,134.0816021,132.0950985
82.83352852,69.16308403,104.5324802,133.0554485
14.19591904,70.85466385,148.0853367,128.1483173
18.80693436,68.7789917,125.7283688,135.5578899
55.65905571,69.70119476,133.8608265,131.881237
100.543499,71.62737846,147.8390694,131.8717003
105.0670147,69.98276711,117.272377,139.6145821
94.39015388,70.16992569,137.727499,128.4570694
53.70545387,72.80135155,133.8124275,135.4207993
104.4154167,68.61257553,127.5761127,134.6738338
100.7978916,70.16944885,152.3461342,137.9659176
100.4068851,69.83399391,129.7111511,127.4960041
101.0122299,74.2623806,115.5276299,128.8826466
115.3161526,69.31304932,140.2547169,144.1514492
80.71374893,69.33760643,105.1840782,125.1988411
81.07280731,47.93715477,135.5311871,132.3409081
83.69803429,46.24032974,157.8492165,135.576725
68.28403473,85.5576992,139.5206451,116.3861752
101.6039848,70.9707737,80.91616631,148.411274
104.6979427,71.23708725,99.77817535,142.2963142
101.801157,71.48170471,99.78032112,119.3957329
100.5349159,74.31316376,116.9381142,139.8870945
113.9976978,67.37995148,134.9790096,130.4488182
69.9005127,91.09473228,132.9829693,131.850481
100.9328365,68.21870804,141.9444084,138.5364532
100.90518,70.75476646,127.8369427,125.1204014
87.13269234,92.0085907,139.1284466,146.8114853
102.4782658,68.40658188,104.0203571,127.727747
102.52738,101.0205746,129.5135021,120.6150055
95.50619125,69.28110123,139.632225,137.5563145
81.74371719,71.85840607,140.4492855,129.8570633
81.15243912,89.7603035,118.8225746,132.6339245
86.03358269,70.03974915,155.2071571,136.9488239
81.08949661,72.59178162,134.7045898,129.9705505
83.27865601,75.05846024,109.3232632,130.9304237
84.71250534,99.59244728,135.8556747,135.6840134
81.20679855,69.56982613,149.2175961,133.8858604
82.20672607,96.87399864,137.0844841,129.0023327
80.85298538,69.34356689,133.2199574,130.0287247
84.37800407,72.13711739,131.2201023,136.2597942
83.04429054,68.58968735,130.6567192,113.2597923
79.55622673,69.67377663,128.1352043,141.5655327
85.15977859,37.8613472,139.0216351,116.2650585
80.40595055,39.38961029,160.5279446,139.0714645
83.50586891,38.98096085,102.8077602,122.4095821
74.25165176,37.2633934,139.3933296,136.5737915
102.0891666,36.97633743,126.9011497,133.4142685
101.1664867,97.40543365,131.5579414,130.2034855
98.18792343,103.1992435,149.3761253,135.610342
104.6786308,101.3269424,86.85207367,133.1079006
111.7472649,99.27845001,133.7161064,129.0111542
67.23427773,102.8237343,141.7267323,134.9279881
105.1938534,102.3786068,145.6710815,130.7482719
100.7237434,106.4283848,85.50453186,132.881403
101.5925407,102.0612717,105.661869,131.8998337
113.8105392,102.8347015,155.4090881,136.4793777
80.34896851,99.12323952,116.9285774,142.2584057
72.29471207,66.58482552,101.5226841,121.9220161
85.37888527,103.7693024,145.2166939,137.0866299
81.7258358,102.7595997,131.2258244,130.5475235
81.75635338,90.53635597,137.5262737,129.9667358
80.9545517,102.3204327,130.7663918,132.0597458
83.78076553,101.7508507,131.6103935,133.5773468
80.22069931,107.2790623,149.3324947,133.496027
84.79046822,100.1775265,87.70895004,141.6017818
81.80356026,91.9816494,130.4063797,52.75082588
79.65874672,100.70014,131.9541931,71.90418243
86.96603775,105.8502197,133.3572865,150.0627899
82.24749565,101.9332409,133.2519054,132.2464943
85.00409126,97.35035896,155.7521629,132.5345039
81.87198639,102.5567055,91.7828083,132.1339607
83.43577385,102.1385193,131.1633587,134.5047951
82.20624924,99.75624084,131.5693855,133.1710815
81.39753342,105.8692932,136.4653111,129.4724941
85.9105587,101.3417244,125.3961563,131.4401627
81.01034164,101.4411449,94.12503242,139.8687363
79.03409004,106.541872,124.7339249,129.5049191
84.64932442,99.2000103,90.70181847,130.5680275
80.62386513,99.95722771,126.9996166,136.0757351
81.55989647,103.158474,134.4265938,129.6596527
86.27414703,103.4889221,143.4184742,136.6369724
82.32164383,87.76378632,115.4305935,132.6944828
79.24628258,100.3220081,81.83526993,131.8850517
80.28674126,105.4368019,115.6437397,137.0117664
87.16797829,103.1544209,130.863905,127.7635098
80.47032356,99.58148003,131.0811043,136.6446018
83.70399475,104.7532558,135.5466843,127.8400421
84.12361145,100.9497643,133.4941387,143.4571743
80.72566986,101.4339924,138.0813122,120.1295853
80.5580616,105.2327156,130.7961941,120.4900742
83.67419243,101.0067463,103.8796902,150.9160995
80.40165901,101.1109352,148.9362621,132.0576668
79.33998108,100.6710529,135.5412006,131.4308643
82.90576935,107.783556,147.6244736,133.3575249
58.4487915,95.1063633,141.305685,136.7785931
50.0524044,101.2964249,86.70330048,129.00877
50.79460144,103.5933495,152.3976326,131.649971
47.27435112,93.80984306,115.0097847,131.3822269
47.42503166,102.9610634,135.5512142,136.3444328
69.1921711,103.7659645,128.177166,130.8574677
104.8693657,75.82783699,135.7131004,129.9853325
100.7683277,103.0745506,132.0683956,139.7635937
